,Married/Single,House_Ownership,Car_Ownership,CITY,Age,Experience,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_feature
145586,1,2,0,86,78,1,1,12,0
88873,1,2,0,223,44,12,12,10,0
204378,1,2,0,180,59,10,10,14,0
58977,1,2,0,21,23,16,5,10,1
36293,1,2,0,256,47,14,8,13,0
235760,1,2,0,204,70,6,6,10,0
112494,1,2,0,25,55,20,10,12,0
231814,0,2,0,286,79,4,4,13,1
8073,0,2,0,151,56,17,6,11,0
179485,1,2,1,256,57,6,5,10,1
30081,1,2,0,258,63,15,12,12,0
212861,1,2,0,177,32,13,6,11,1
185809,1,2,0,160,32,3,3,11,0
206460,1,2,0,103,79,17,3,13,0
116944,1,2,1,128,62,14,13,11,0
29159,1,2,0,195,46,17,6,13,0
28652,1,2,0,80,34,7,6,12,0
6317,0,2,1,165,76,12,4,10,0
127157,1,2,0,223,53,20,8,12,0
88401,1,2,0,115,68,19,14,12,0
28708,1,2,0,308,25,11,11,12,0
55147,1,2,0,2,45,15,6,10,0
98326,1,2,1,73,60,14,12,12,0
112757,0,2,0,98,42,11,7,11,0
112562,1,2,0,313,66,14,3,14,0
74280,1,2,1,312,34,4,4,11,0
202036,1,2,1,201,57,8,8,12,0
134291,0,2,0,47,24,10,3,13,0
164825,1,2,0,64,22,18,8,14,0
92369,1,1,1,91,68,10,5,14,0
8957,1,2,0,307,29,19,11,12,0
56425,1,2,0,185,39,7,7,11,0
25232,1,2,0,203,79,5,4,12,0
41450,1,2,0,203,79,5,4,12,0
49664,1,2,1,130,78,15,4,12,0
168669,1,2,0,142,46,0,0,12,0
221349,1,1,1,193,57,15,4,13,0
204509,1,2,1,177,73,6,6,14,0
111071,1,2,0,297,72,4,4,14,0
231464,1,2,1,226,61,6,6,12,0
131932,1,2,0,6,25,5,5,10,0
178162,0,2,0,191,23,15,4,12,0
162290,1,2,0,140,62,14,3,13,0
217248,1,2,1,115,48,16,11,11,0
246657,1,2,0,176,42,10,10,14,0
108964,1,2,0,63,55,1,1,13,0
96251,1,2,1,200,49,1,1,12,0
209568,1,1,0,138,47,0,0,12,0
136418,1,1,1,201,64,11,11,14,0
55133,1,2,0,159,69,10,10,12,0
222149,1,2,0,165,73,6,6,10,0
120102,1,2,0,162,37,17,4,14,0
136343,1,2,0,247,64,17,10,12,0
192255,1,2,0,179,38,12,8,11,0
100845,1,2,1,209,55,4,4,10,0
132075,1,2,0,54,26,13,9,10,0
178235,1,2,1,166,27,16,10,14,0
61405,1,2,0,27,66,19,8,12,1
226767,0,2,0,4,31,17,11,11,0
144940,1,2,0,316,54,16,3,13,0
235460,0,2,0,188,49,10,10,12,0
143884,1,2,0,89,45,14,10,11,0
245676,1,2,0,63,68,6,6,10,1
62920,1,2,0,110,39,14,4,14,0
177984,1,2,0,42,55,14,7,13,0
195028,1,2,0,126,59,8,5,13,0
56912,1,2,1,185,51,14,7,12,0
194647,1,2,0,307,41,6,6,13,0
36473,1,2,0,213,31,10,10,14,0
90450,1,2,0,260,54,9,9,12,0
143908,1,2,1,95,26,0,0,12,1
191599,1,2,1,149,45,9,9,11,0
225140,1,2,0,238,56,2,2,11,1
132749,1,2,0,306,48,17,4,12,0
85774,1,2,1,80,54,14,8,13,0
207004,1,2,0,235,35,16,13,10,0
81315,1,2,0,16,21,18,9,14,0
221973,1,2,0,58,43,14,6,10,0
250804,0,2,0,227,73,16,9,13,0
142873,1,2,1,130,66,18,11,13,0
103878,1,2,0,55,59,17,13,14,0
48002,1,2,1,174,35,5,5,11,0
4170,1,2,0,267,77,19,5,10,0
134114,1,2,0,130,40,10,5,12,0
230152,1,2,0,161,47,11,5,10,1
178840,1,2,0,125,23,0,0,14,0
55939,0,2,1,150,47,15,10,13,0
44526,0,2,1,286,51,11,4,10,0
246324,1,2,0,87,79,13,10,14,0
144410,1,2,0,3,76,3,3,12,1
203994,1,2,0,30,40,2,2,11,0
131816,1,2,0,116,54,2,2,14,0
139065,1,2,0,185,48,18,6,13,0
9562,1,2,0,111,42,4,4,12,0
184661,0,2,0,309,74,3,3,13,0
213257,1,2,0,118,55,7,7,12,0
162934,1,2,0,30,79,20,4,11,0
219999,1,2,1,208,48,7,5,14,0
98386,1,2,0,310,27,7,7,13,0
213464,1,2,1,201,57,17,7,14,1
183599,1,2,0,90,57,13,5,10,0
139546,1,2,0,158,27,5,5,14,0
171738,1,2,0,66,60,2,2,13,0
26733,1,2,0,86,78,1,1,12,0
126964,1,0,0,29,53,12,12,10,0
67262,1,2,0,109,28,5,5,10,0
190072,1,0,1,253,68,12,6,14,0
176254,1,2,0,184,28,20,7,14,0
103858,0,2,1,169,75,17,3,12,0
32474,1,2,0,240,28,5,4,11,0
6841,1,2,1,303,43,9,6,11,0
18168,1,2,0,184,76,3,3,13,0
77528,1,2,0,10,71,1,1,12,0
141718,1,2,0,263,27,18,4,11,1
209732,1,2,1,43,58,0,0,13,0
40460,1,2,0,312,54,16,9,14,0
93949,1,1,0,184,56,12,8,13,0
44320,1,2,0,281,42,17,8,11,0
243264,1,2,1,302,75,2,2,13,0
136959,1,2,0,306,39,5,5,13,0
97241,1,1,0,81,57,17,12,14,0
105456,1,2,1,299,40,1,1,12,0
133200,1,0,0,258,59,14,8,12,0
242222,1,2,1,188,44,5,5,10,1
215593,1,2,0,43,42,1,1,11,0
192668,1,2,0,312,72,6,6,12,0
59454,1,2,0,217,77,7,7,14,0
34013,1,2,0,63,41,12,11,11,0
188799,1,2,1,174,38,8,8,11,0
36464,1,2,1,9,69,5,5,12,0
195275,1,2,0,183,64,1,1,13,0
169748,1,2,0,249,66,3,3,13,0
79533,1,2,1,278,72,4,4,13,0
175434,1,2,0,269,37,18,5,10,0
26547,1,2,1,105,48,13,13,10,0
101768,0,2,0,272,23,17,12,14,0
131599,1,2,0,14,66,20,13,11,0
77244,1,2,0,233,36,10,10,10,0
157991,1,2,1,64,26,0,0,10,0
124372,1,2,0,298,39,10,10,10,0
38557,1,2,1,176,41,9,6,14,0
127611,1,2,0,186,75,7,7,12,0
161502,1,1,0,107,65,10,10,12,0
48300,1,1,0,149,76,14,12,14,0
223465,1,2,0,315,61,3,3,14,0
65616,1,2,0,281,64,4,3,12,0
16083,1,2,1,119,58,20,14,10,0
218123,1,2,1,239,46,5,5,12,0
145649,1,2,0,287,44,0,0,12,0
84718,1,2,0,40,64,17,5,12,0
227708,1,2,0,103,48,19,6,11,0
90107,1,2,0,312,59,2,2,14,0
29225,0,2,0,32,75,3,3,14,0
248478,1,2,1,149,47,17,13,10,1
52423,1,2,0,168,61,7,7,14,0
930,1,2,0,2,69,2,2,13,0
39947,1,2,1,117,39,7,7,10,0
181929,1,2,1,269,45,15,8,13,1
195653,1,2,0,177,40,7,7,11,0
52084,1,2,0,117,27,20,12,14,1
176098,1,2,1,33,29,19,8,11,0
215091,1,2,1,145,25,12,11,14,1
230440,0,2,0,66,78,5,5,10,0
89871,1,2,0,110,79,1,1,14,0
204525,1,2,0,160,25,11,5,14,0
88038,1,2,1,166,54,5,3,14,0
77354,1,2,0,221,55,7,7,11,1
46328,0,2,1,93,26,6,6,10,0
156930,1,2,0,79,67,0,0,13,0
127567,1,2,0,121,25,9,6,14,0
104723,1,2,0,297,27,6,6,14,0
159357,1,2,1,201,56,6,6,13,0
110755,1,2,1,180,21,8,4,13,0
166801,1,2,1,10,74,2,2,13,1
235928,1,2,0,134,36,4,4,12,0
110842,0,2,1,27,40,10,9,12,0
122973,1,2,0,236,45,3,3,11,0
181491,0,2,0,89,37,6,3,14,0
67966,1,2,0,53,78,17,3,10,0
38886,1,2,0,246,60,10,10,11,1
116139,1,2,0,58,62,4,4,10,0
229344,1,2,0,212,61,3,3,14,0
43969,1,2,0,117,39,19,12,13,0
17551,1,2,0,174,43,11,9,14,0
116974,1,2,0,232,72,3,3,10,0
67084,1,2,1,77,60,3,3,11,0
8496,1,2,0,89,74,9,6,10,0
182913,1,2,1,190,33,14,14,13,0
22242,1,2,1,290,38,8,8,13,0
127232,1,2,1,180,62,14,4,10,0
167585,1,2,0,179,71,3,3,13,0
160927,1,2,0,261,43,12,12,11,0
14964,1,2,1,84,55,17,6,10,0
84916,1,2,1,157,79,10,3,14,0
120334,0,2,0,76,56,17,4,12,0
207641,1,2,0,139,76,3,3,13,0
206844,1,2,0,128,33,9,9,13,1
223420,1,2,0,78,50,6,6,12,0
4818,1,0,0,69,69,13,13,14,0
120146,1,0,0,152,68,14,4,14,0
107710,1,2,0,92,22,2,2,14,0
149299,1,2,0,222,27,6,3,10,1
203112,1,2,0,273,44,14,5,13,0
164252,1,2,0,209,52,20,6,10,0
105381,1,2,0,178,36,12,8,12,0
100228,1,2,0,120,76,7,6,14,0
213383,1,2,0,52,37,14,9,11,0
156392,1,2,0,5,46,3,3,11,0
103038,1,2,0,38,57,6,6,11,0
114098,0,2,1,56,72,5,5,13,0
246361,1,2,0,176,73,1,1,14,0
172370,1,2,0,225,38,10,4,13,0
38476,1,2,0,94,68,4,4,12,0
28274,0,2,0,55,59,9,9,10,0
35255,0,2,1,292,78,6,6,12,0
157610,1,2,1,232,55,19,3,10,0
74016,1,2,1,265,36,12,12,10,1
224074,1,2,0,216,52,5,5,13,0
32752,0,2,0,312,25,18,9,12,0
238762,1,2,0,34,66,10,10,12,0
181865,1,2,0,129,26,19,11,10,0
199009,1,2,0,59,67,0,0,11,0
205206,1,2,0,274,28,8,6,14,0
103056,1,2,0,84,44,6,6,11,0
19160,1,2,0,299,73,15,3,12,1
182859,1,2,0,306,21,9,9,12,0
137122,1,2,1,304,76,7,4,14,1
193388,1,2,0,119,24,11,5,14,0
32790,1,2,0,84,44,6,6,11,0
168345,1,2,0,257,57,10,10,13,0
21944,1,2,1,78,23,14,14,14,0
67826,1,2,1,180,62,14,4,10,0
129540,1,2,0,138,27,7,7,12,0
48951,1,2,0,268,30,9,9,13,0
146558,1,2,0,106,53,18,8,10,0
65851,1,2,0,167,22,4,4,13,0
41899,1,2,1,274,32,16,11,12,0
249400,1,2,0,110,77,7,7,12,0
41541,1,2,0,278,76,9,5,12,0
228582,1,2,0,168,21,17,6,10,1
150397,1,2,0,140,25,11,5,12,0
25121,0,2,1,9,45,1,1,12,0
19788,1,2,1,45,48,8,8,11,0
200121,1,2,0,221,40,10,9,12,0
161176,1,2,1,193,26,6,6,12,0
35384,1,2,0,151,25,11,6,10,1
45051,0,2,0,203,29,5,5,13,0
81116,1,2,1,194,33,13,10,11,1
139268,1,2,0,77,74,6,6,11,0
103384,1,2,0,246,78,14,3,10,0
78007,0,2,1,154,57,6,5,10,0
211611,1,2,0,171,46,19,3,14,0
129632,1,2,0,267,72,20,6,14,0
14131,1,2,0,4,66,11,7,12,0
84406,1,2,0,310,29,4,4,12,1
218884,1,2,0,266,48,9,3,14,0
148009,1,2,0,195,46,17,6,13,1
220180,0,2,0,11,29,8,6,14,0
163905,1,0,0,131,75,11,11,13,0
168741,0,2,0,105,74,15,3,11,0
127479,1,1,0,306,50,7,7,11,0
37021,1,2,0,124,51,15,10,11,0
221086,1,2,0,267,71,6,4,13,1
251671,1,2,0,175,68,7,5,13,0
143991,1,2,1,45,48,8,8,11,0
191091,1,2,1,272,78,17,9,13,0
249073,1,2,1,191,59,20,9,10,0
58618,1,2,0,109,28,5,5,12,0
136012,1,2,0,47,58,9,8,10,0
488,1,2,0,314,32,0,0,12,0
37301,1,2,0,283,23,15,8,13,0
117497,1,2,0,7,56,2,2,12,0
162015,1,2,0,196,46,9,9,11,0
93085,1,2,1,27,35,10,5,12,0
233835,1,2,1,301,26,14,9,12,0
135832,1,2,1,105,28,14,5,13,0
244815,1,2,0,41,78,4,4,10,0
145860,1,2,0,77,67,5,5,13,0
185721,1,2,0,265,21,6,6,11,0
214785,1,0,0,148,74,4,4,11,0
62762,1,2,0,96,26,16,9,12,0
185439,1,1,0,1,61,20,14,14,0
222817,0,2,0,65,56,7,7,10,1
189809,1,2,1,138,66,10,10,13,0
171733,1,1,0,291,59,5,5,11,0
180964,1,2,0,2,67,19,11,13,0
48859,1,2,0,310,76,6,6,10,0
42425,1,2,0,306,21,9,9,12,0
135238,1,2,0,294,56,5,5,11,0
149331,1,2,0,211,44,8,8,13,1
932,1,2,0,183,64,1,1,13,0
63431,1,2,1,104,68,9,9,13,0
251630,1,2,1,129,74,4,4,12,0
170517,1,2,1,136,71,14,4,12,0
24032,0,2,0,143,69,1,1,11,0
98648,1,2,1,105,30,5,5,12,0
81914,1,2,0,183,64,1,1,13,0
161859,1,2,0,258,60,7,7,11,0
110404,0,2,0,139,48,14,9,14,0
46944,1,2,0,60,35,1,1,12,0
84301,1,2,0,248,65,6,6,12,1
122331,1,1,0,250,68,16,3,12,0
154174,1,2,0,257,44,8,8,11,0
111172,1,2,0,154,22,16,3,14,0
212030,0,2,0,32,53,17,7,12,1
175263,1,1,1,104,45,13,5,11,0
186077,1,2,0,107,43,9,9,14,0
206194,0,2,0,179,54,1,1,12,0
172517,0,2,1,290,29,7,7,14,0
135829,1,2,0,41,61,16,11,11,1
94348,1,2,1,89,45,10,7,12,0
38400,1,2,0,311,57,17,9,13,0
175265,1,2,1,130,66,18,11,13,0
248430,1,2,1,307,74,3,3,10,0
83791,1,2,1,264,33,2,2,13,0
191785,1,2,1,218,22,10,9,10,0
79803,0,2,1,92,44,16,6,14,0
200667,1,2,0,268,54,3,3,13,0
43673,1,2,0,292,47,6,6,12,0
10481,1,2,0,130,70,9,9,13,0
10524,1,2,0,261,65,11,11,11,0
115256,0,2,0,314,79,13,12,12,0
242524,0,2,0,209,47,10,6,12,0
73212,1,2,0,239,61,3,3,14,0
43010,1,2,1,4,27,11,11,10,0
153846,0,2,0,160,47,6,6,14,0
123621,0,2,0,24,21,14,5,12,0
124746,1,2,1,137,75,18,7,13,0
213532,1,2,0,219,71,16,7,11,0
93090,1,2,0,142,46,18,14,11,0
38866,1,2,1,95,37,7,6,12,0
215814,1,2,0,126,42,17,7,14,1
233292,1,2,0,4,57,6,6,14,1
232582,1,2,1,188,28,1,1,12,1
3180,1,2,0,115,32,9,9,13,0
251398,0,2,0,313,29,7,7,12,0
210813,1,2,0,312,43,1,1,11,0
66299,1,2,1,228,28,1,1,10,0
2875,1,2,0,197,31,6,6,10,0
243124,1,2,1,152,48,2,2,14,0
77275,1,2,1,116,24,15,9,11,0
238274,1,0,0,56,34,15,9,13,0
174644,1,2,0,101,79,20,6,12,0
45293,0,2,0,306,52,1,1,12,0
211592,1,2,0,88,65,15,4,14,0
143030,1,1,1,51,73,12,5,10,0
248859,1,2,0,102,57,17,12,12,0
192880,1,2,0,266,53,15,5,13,0
53564,1,2,0,293,47,19,7,14,0
13152,1,2,1,86,38,3,3,14,0
1802,1,2,0,246,63,8,8,12,0
49262,0,2,0,114,35,20,10,10,1
233548,1,2,0,242,57,4,4,14,1
117594,1,2,0,19,43,7,6,13,0
228836,1,2,1,137,68,16,11,14,0
77152,1,2,0,2,48,20,5,10,0
162608,1,2,0,267,40,13,3,14,0
31945,0,2,0,6,22,8,4,13,0
165278,1,2,1,163,41,18,6,14,0
77605,1,2,1,83,53,16,12,12,0
86836,1,2,0,12,31,17,12,10,0
200799,1,2,1,159,72,7,7,11,0
235802,1,2,1,207,32,16,6,12,0
78799,1,2,0,146,66,15,14,12,0
136602,1,2,0,205,67,20,9,11,0
730,1,0,0,282,47,19,5,11,0
10432,1,2,0,100,22,9,3,11,0
109800,1,2,0,176,40,9,4,11,0
226936,0,2,1,88,56,10,10,13,0
147354,1,2,1,124,39,10,10,10,0
180891,1,1,0,153,43,1,1,14,0
132076,1,2,1,309,62,8,8,11,0
32390,1,2,0,23,27,20,3,14,0
218612,1,2,0,240,63,9,9,11,0
206485,1,2,0,173,26,10,10,10,0
14141,1,2,0,50,68,15,5,13,0
30106,1,2,0,1,54,13,13,14,0
212433,1,2,0,200,69,1,1,10,0
249445,1,2,0,150,41,3,3,11,0
104417,1,2,1,176,71,10,10,10,0
110915,1,2,1,160,76,11,6,14,1
177540,1,2,0,165,72,19,9,13,0
102641,1,2,0,116,27,12,12,13,0
239177,1,2,0,45,59,11,8,12,0
199737,1,1,0,24,68,3,3,13,0
169933,1,2,0,207,61,15,9,11,0
112608,1,2,1,154,27,1,1,14,1
146996,1,2,1,109,49,12,12,10,0
176071,1,2,1,191,52,17,8,12,0
134959,1,2,0,227,40,10,9,13,0
139356,1,2,1,43,58,10,10,13,0
11314,1,2,0,107,69,12,12,10,0
173421,1,2,0,183,46,15,5,13,1
15927,1,2,0,69,66,14,7,14,0
198903,1,2,0,128,25,9,5,13,0
132064,1,2,0,189,24,18,9,11,0
137216,1,2,0,187,45,9,9,13,0
243837,1,2,0,0,60,19,14,12,1
238487,1,2,0,2,25,5,5,10,0
202989,1,2,1,179,60,15,11,10,0
4856,1,2,1,154,33,18,6,13,0
75517,1,2,0,116,58,9,9,12,0
163735,0,2,1,265,46,3,3,13,0
89224,1,0,0,42,79,18,9,10,0
9419,1,2,0,159,72,15,14,12,0
43172,1,2,0,59,52,10,10,10,0
46510,1,2,0,130,57,11,11,11,1
117533,1,2,0,246,61,7,7,13,0
235614,1,2,0,306,55,6,6,10,0
33966,1,2,0,66,56,11,11,12,0
39854,1,2,0,315,58,17,3,10,0
6312,1,2,0,193,60,20,7,14,0
23461,1,2,0,207,23,8,8,10,0
120621,0,2,0,82,40,9,9,13,1
13405,1,2,1,292,44,3,3,12,0
236809,1,2,0,301,28,14,11,11,1
223015,1,2,0,295,78,2,2,13,0
193946,1,2,0,174,73,10,4,13,0
113272,1,2,1,229,26,16,7,13,1
117694,1,2,0,93,72,7,7,12,0
216295,1,2,1,181,45,10,6,11,0
82539,1,2,1,308,72,18,11,10,0
149291,1,2,0,184,56,6,5,11,0
4405,0,2,0,142,61,16,7,10,0
186996,1,1,1,256,37,18,13,10,0
175814,1,2,0,31,77,14,6,11,0
55462,1,2,1,122,42,6,4,12,0
178294,1,2,0,124,79,16,14,13,1
148459,1,2,1,1,45,11,5,11,0
169749,1,2,0,17,55,18,7,12,0
15735,1,2,0,234,61,3,3,12,0
153443,1,2,1,212,29,5,5,13,0
244387,1,2,1,284,72,3,3,13,0
24211,0,2,0,157,72,7,7,14,0
33118,0,2,1,77,77,1,1,14,0
124606,1,2,0,254,29,3,3,11,0
223184,1,2,0,41,21,6,6,12,0
142624,1,2,0,62,38,14,5,14,0
228573,1,2,0,192,29,9,9,10,0
230823,1,2,0,206,32,7,7,12,0
122166,1,2,0,121,25,9,6,14,0
174108,1,2,1,151,40,19,13,11,0
245406,1,2,0,257,43,10,4,10,0
237528,1,1,0,292,74,0,0,14,1
112336,1,2,1,272,43,12,4,14,0
165171,1,1,0,115,75,2,2,12,0
212956,1,2,0,231,28,1,1,11,0
26548,1,2,1,132,76,20,4,12,0
43987,1,1,1,127,43,6,3,10,0
251355,1,2,0,39,79,7,5,12,0
71937,0,2,0,277,46,4,4,14,0
193971,1,1,0,63,72,2,2,14,0
29390,0,2,0,28,71,17,4,12,0
179230,1,2,0,313,76,10,10,11,1
122069,1,2,1,35,75,13,13,13,0
213775,1,2,1,52,60,6,5,14,0
6046,1,2,0,270,70,18,3,11,0
62934,1,2,0,234,33,9,9,13,0
76454,1,2,1,203,75,11,3,12,0
103918,1,2,0,239,71,6,6,13,0
218949,1,2,0,240,42,2,2,14,0
231992,1,2,0,108,66,14,8,13,1
226636,1,2,0,45,34,19,10,12,1
73381,1,2,0,171,26,12,11,13,0
44441,1,2,0,53,29,15,13,12,0
103814,0,2,0,18,53,7,7,14,0
99089,1,2,0,10,71,1,1,12,0
171867,1,2,1,204,22,4,4,14,0
143223,0,2,0,272,54,17,9,11,0
246855,1,2,0,216,70,17,14,12,0
146739,1,2,0,236,25,9,6,11,0
8210,1,2,0,269,42,16,11,11,0
47289,1,2,0,192,39,12,11,12,0
248608,1,2,0,116,74,14,11,10,0
164546,1,2,0,122,37,16,8,11,0
129614,0,2,0,15,38,6,6,13,0
1735,1,2,1,128,35,8,4,10,0
38849,1,2,1,296,58,12,12,14,0
57162,1,2,0,271,27,13,7,11,0
237641,1,2,1,110,25,16,14,12,0
15548,0,2,0,139,37,4,4,10,0
125324,1,2,0,84,50,10,4,11,0
250028,1,1,1,173,71,8,3,11,0
52814,1,2,0,225,22,18,4,10,0
75758,0,2,0,46,77,6,4,11,0
156353,1,2,0,160,58,7,4,10,0
61063,1,0,0,140,68,4,4,12,0
95550,1,2,0,212,32,12,7,14,0
238417,1,2,0,249,68,15,4,10,0
161296,0,2,0,247,29,3,3,14,1
359,1,2,1,224,26,15,3,11,0
74933,1,2,0,128,77,14,6,13,0
141711,1,2,1,263,62,8,8,14,0
29522,1,2,1,271,42,1,1,13,0
78853,1,2,0,88,37,1,1,11,0
166168,1,2,1,197,58,13,8,13,0
23775,1,2,0,51,28,12,3,13,1
34644,1,2,0,178,55,4,4,13,0
70864,1,2,0,125,23,0,0,14,0
153368,1,2,0,202,66,15,7,14,0
18041,1,2,0,34,53,14,3,13,0
31804,1,2,0,281,50,14,4,14,0
182322,1,2,1,84,64,9,9,10,1
152783,1,2,1,104,70,19,13,14,0
159388,1,2,0,7,46,11,11,14,0
173338,1,2,0,222,43,9,9,13,0
16403,1,2,1,90,46,3,3,11,0
202878,1,2,0,161,41,11,11,11,0
228967,1,2,0,222,57,0,0,14,0
69457,1,2,1,30,28,20,9,13,0
233166,1,2,0,5,45,17,13,14,0
242769,1,2,0,48,40,8,8,10,0
239947,1,2,0,44,43,1,1,14,0
160559,0,2,0,103,42,14,6,11,0
143139,1,2,0,292,57,1,1,14,0
100333,1,2,1,164,55,10,4,14,0
232849,1,2,1,264,61,14,13,14,1
96837,1,2,1,256,35,4,3,10,0
237992,0,0,0,99,29,11,3,12,0
180798,1,2,0,58,30,5,4,11,0
173967,1,2,1,127,42,20,11,10,1
36598,1,2,1,269,37,13,12,10,0
197040,1,2,0,212,42,9,4,10,1
174574,1,2,0,111,37,20,3,14,0
247210,1,2,0,313,48,2,2,11,0
239711,1,2,0,104,24,19,5,11,0
153411,0,2,0,59,54,14,13,14,0
191905,1,2,0,187,58,6,5,12,0
201447,1,2,0,233,36,10,10,10,0
4161,1,2,0,295,46,2,2,10,0
101198,1,2,0,97,40,5,5,13,0
227490,1,2,0,90,29,17,10,14,1
148631,1,2,0,174,27,17,7,12,0
61068,1,2,0,167,31,9,9,11,0
68091,1,2,0,64,60,5,3,12,0
202126,1,2,0,41,40,1,1,10,0
74841,1,2,0,140,25,11,5,12,0
140747,1,2,1,241,25,17,13,13,1
125559,1,2,1,263,62,8,8,14,0
222827,1,2,0,235,76,18,3,14,1
137390,1,2,0,298,65,14,3,14,0
15742,0,2,1,275,34,2,2,11,0
40414,1,2,0,173,46,8,6,11,0
2497,1,2,1,24,35,5,5,11,0
1084,1,2,1,296,74,17,9,14,0
119915,1,2,0,89,30,11,10,12,1
192373,1,2,0,271,62,4,4,13,0
195743,1,2,0,113,75,11,10,13,0
25401,1,2,1,272,25,6,6,12,0
144164,1,2,0,14,41,9,9,11,0
121598,1,2,0,212,47,20,8,10,0
205889,1,2,0,175,33,16,8,12,1
9403,1,1,1,53,40,10,10,11,0
4317,1,2,1,97,46,14,12,11,0
176043,1,2,0,273,69,15,5,13,0
41963,1,2,1,178,62,19,4,10,0
402,1,2,1,241,25,17,13,13,1
250801,0,2,1,308,54,8,8,12,0
193024,1,2,0,69,73,5,5,12,0
174752,1,2,0,255,65,12,10,12,1
185117,1,2,0,76,55,16,13,11,0
29795,1,2,1,95,63,13,11,13,0
13435,0,2,0,77,47,6,4,12,0
62392,1,2,1,49,44,4,4,13,0
65372,1,1,1,91,68,10,5,14,0
153128,1,2,0,275,48,19,10,11,0
167052,0,2,1,32,52,14,11,10,0
180555,1,2,1,18,57,8,7,13,0
34936,1,2,0,198,38,19,3,10,0
121746,0,2,0,11,48,17,6,14,0
92226,1,2,0,84,44,6,6,11,0
152064,1,2,0,285,47,11,11,10,0
164500,1,2,0,104,78,13,3,12,0
241211,1,2,0,178,56,4,4,10,1
194031,1,2,0,133,40,5,5,10,0
211771,1,2,0,159,69,10,10,12,0
39967,1,2,0,298,70,5,5,11,0
106340,1,2,0,293,53,4,4,14,0
6404,1,2,0,214,45,9,8,11,0
138850,1,2,0,171,43,16,13,13,0
40451,1,2,0,166,79,14,10,14,0
191600,1,2,0,91,79,10,3,12,0
192698,1,2,0,247,24,2,2,10,0
38107,1,2,1,19,79,15,4,10,0
182036,1,2,0,113,38,14,11,13,0
102133,0,2,0,220,51,4,4,12,0
156509,1,2,0,12,24,7,7,10,0
1697,1,2,0,144,34,6,6,12,0
100017,1,2,0,269,42,16,11,11,0
98137,1,1,0,84,55,5,3,10,0
130554,1,2,0,290,66,0,0,12,0
138201,1,2,0,249,26,12,3,12,0
58941,1,2,0,288,41,0,0,13,0
195675,1,2,0,183,70,6,6,11,0
7387,1,2,0,279,28,9,9,12,0
192058,1,2,0,0,75,12,12,10,0
36406,1,0,0,48,55,15,14,14,0
239469,1,2,0,116,41,3,3,10,0
221787,1,2,0,118,50,20,6,10,0
219599,1,2,1,313,60,8,7,10,0
8268,1,1,0,143,78,11,11,14,0
122057,1,2,0,195,30,2,2,10,0
228588,1,2,0,37,60,2,2,11,0
77266,1,2,1,8,53,10,9,10,0
107438,1,2,0,312,58,13,13,13,0
104042,1,2,0,6,44,9,9,13,0
87619,1,2,0,267,50,5,5,12,0
99488,1,2,0,41,40,1,1,10,0
213804,1,1,0,149,62,3,3,13,0
196418,0,2,1,278,21,10,9,14,0
127813,1,2,0,105,57,4,4,14,0
32042,1,2,1,82,38,20,4,10,0
237790,1,2,0,274,75,8,8,12,0
113338,1,2,0,204,37,18,9,10,1
22666,1,2,0,83,46,15,4,14,0
149728,1,2,0,60,58,5,5,14,0
79691,1,2,1,140,61,5,5,13,0
15021,1,2,0,253,26,4,4,13,1
80112,1,2,0,84,58,18,8,10,1
76212,1,2,0,57,73,3,3,14,0
34465,1,2,0,50,22,7,6,13,1
67926,0,2,0,135,39,19,12,10,0
161763,1,2,1,112,58,11,9,11,0
237148,0,2,0,68,61,17,9,13,1
13627,1,2,1,266,55,8,8,12,0
105294,1,2,0,17,27,4,4,13,0
74624,1,2,0,126,31,15,11,11,0
173940,1,2,0,166,49,4,4,13,0
85580,0,2,0,314,68,16,7,10,0
141233,1,2,0,45,67,8,4,12,0
237170,0,2,0,28,73,13,9,14,0
4866,1,2,1,108,28,3,3,11,0
24393,1,2,1,282,60,7,7,12,0
90146,1,2,1,119,53,8,5,12,0
192781,1,0,0,262,56,10,4,13,0
249224,1,2,0,1,53,7,7,14,0
196398,1,2,1,135,35,20,10,10,0
162627,1,2,0,46,72,2,2,10,0
29653,1,2,0,74,57,2,2,13,0
135101,1,2,0,246,35,15,13,10,0
221949,1,2,1,205,52,13,12,14,0
151951,1,2,0,48,42,1,1,11,0
111289,1,2,0,151,39,3,3,14,0
57647,1,2,1,18,45,11,8,10,0
146493,1,2,0,242,76,9,4,10,1
158255,1,1,1,79,79,6,6,10,0
129173,1,2,1,125,70,4,4,11,0
201686,1,2,0,32,48,2,2,12,0
214035,1,2,1,152,35,19,13,14,0
62661,1,2,0,151,39,3,3,14,0
170065,1,2,0,145,70,5,5,11,0
49306,1,2,1,57,41,10,10,13,0
210241,1,2,0,225,38,10,4,13,0
3042,1,2,0,236,33,5,5,13,0
138638,1,2,0,290,33,10,6,12,0
111319,0,2,0,290,39,17,3,10,0
5611,1,2,0,204,29,12,8,14,0
234459,1,2,1,238,23,18,5,13,1
109983,1,2,0,115,68,19,14,12,0
92571,1,2,0,144,64,16,10,11,0
196031,1,2,0,126,28,5,5,14,0
38116,0,0,0,6,65,16,14,10,0
46558,1,2,0,292,59,18,6,13,0
